system:time_start,runoff
"Jan 1, 2010",777.545
"Jan 1, 2011",976.539
"Jan 1, 2012",884.146
"Jan 1, 2013",810.904
"Jan 1, 2014","1,020.671"
"Jan 1, 2015",950.643
"Jan 1, 2016",671.787
"Jan 1, 2017",822.328
"Jan 1, 2018",907.358
"Jan 1, 2019",914.405
"Jan 1, 2020",843.649
